date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:15:17	18028/18028	---M--	200	added ('OK')	application/font-woff2	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/dequinox/www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.woff2	(from http://www.dequinox.in/bootstrap1/css/bootstrap.min.css)
00:15:27	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/dequinox/www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.dequinox.in/bootstrap1/css/bootstrap.min.css)
00:15:27	23424/23424	---M--	200	added ('OK')	application/font-woff	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/dequinox/www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.woff	(from http://www.dequinox.in/bootstrap1/css/bootstrap.min.css)
00:15:29	351031/351031	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/img/portfolio/g.jpg	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/img/portfolio/g.jpg	(from http://www.dequinox.in/events/index.html)
00:15:30	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/dequinox/www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.svg	(from http://www.dequinox.in/bootstrap1/css/bootstrap.min.css)
00:15:31	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/dequinox/www.dequinox.in/bootstrap1/fonts/glyphicons-halflings-regular.ttf	(from http://www.dequinox.in/bootstrap1/css/bootstrap.min.css)
00:15:31	9340/9340	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225813c5d7-247c%22	http://www.dequinox.in/css1/plagin-css/grabbing.png	C:/My%20Web%20Sites/dequinox/www.dequinox.in/css1/plagin-css/grabbing.77.delayed	(from http://www.dequinox.in/css1/plagin-css/owl.carousel.css)
00:15:36	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/fonts/glyphicons-halflings-regular.eot	(from http://www.dequinox.in/events/css/bootstrap.min.css)
00:15:36	18028/18028	---M--	200	added ('OK')	application/font-woff2	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/fonts/glyphicons-halflings-regular.woff2	(from http://www.dequinox.in/events/css/bootstrap.min.css)
00:15:36	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.dequinox.in/events/css/bootstrap.min.css)
00:15:37	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/fonts/glyphicons-halflings-regular.svg	(from http://www.dequinox.in/events/css/bootstrap.min.css)
00:15:39	23424/23424	---M--	200	added ('OK')	application/font-woff	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/fonts/glyphicons-halflings-regular.woff	(from http://www.dequinox.in/events/css/bootstrap.min.css)
00:15:40	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/fonts/glyphicons-halflings-regular.ttf	(from http://www.dequinox.in/events/css/bootstrap.min.css)
00:15:46	33515/33515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/img/header-bg.jpg	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/img/header-bg.jpg	(from http://www.dequinox.in/events/css/agency.css)
00:16:02	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont.eot?v=4.2.0	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont78ce.eot	(from http://www.dequinox.in/events/font-awesome/css/font-awesome.min.css)
00:16:08	56006/56006	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://www.dequinox.in/events/font-awesome/css/font-awesome.min.css)
00:16:17	65452/65452	---M--	200	added ('OK')	application/font-woff	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont.woff?v=4.2.0	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont78ce.woff	(from http://www.dequinox.in/events/font-awesome/css/font-awesome.min.css)
00:16:23	112160/112160	---M-Z	200	added ('OK')	application/x-font-ttf	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont.ttf?v=4.2.0	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont78ce.ttf	(from http://www.dequinox.in/events/font-awesome/css/font-awesome.min.css)
00:16:23	287007/287007	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont.svg?v=4.2.0	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/font-awesome/fonts/fontawesome-webfont78ce.svg	(from http://www.dequinox.in/events/font-awesome/css/font-awesome.min.css)
00:16:30	364038/364038	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/img/map-image.png	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/img/map-image.png	(from http://www.dequinox.in/events/css/agency.css)
00:18:38	4822599/4822599	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Feb%202017%2014:31:59%20GMT	http://www.dequinox.in/events/img/portfolio/a.jpg	C:/My%20Web%20Sites/dequinox/www.dequinox.in/events/img/portfolio/a.jpg	(from http://www.dequinox.in/events/index.html)
